评论内容,评论时间,评论人等级,评论类型,评论内容-新,情感分值
【2022年2月27日–美国人目前在乌克兰讲俄罗斯的目标是什么，为何他认为乌克兰现任总统是个坏人-哔哩哔哩】 https://b23.tv/C51o2cc,2022-03-02 03:15:13,4,评论,【202年2月27日–美国人目前在乌克兰讲俄罗斯的目标是什么，为何他认为乌克兰现任总统是个坏人-哔哩】 htps:/b23.tv/C51o2c,0.0009
里面出现了那个著名的四川搞笑配音博主吧,2022-03-02 22:43:12,4,评论,里面出现了那个著名的四川搞笑配音博主吧,0.0013
是不是遇到瑞丽了,2022-03-02 15:26:27,4,评论,是不是遇到瑞丽了,0.0243
@团子团子不准戳,2022-03-02 20:42:43,3,评论,@团子不准戳,0.2853
从出现在b站 一直关注到现在 ，欢迎到云南[2022],2022-03-03 00:07:06,5,评论,从出现在b站 一直关注到现在 ，欢迎到云南,0.0131
爪,2022-03-03 01:10:15,5,评论,爪,0.7319
做字幕的人不太负责啊，有错误,2022-03-01 23:41:09,5,评论,做字幕的人不太负责啊，有错误,0.0017
内宣部需要后期的素材太多了，招聘都招不够人呢[喜极而泣],2022-03-06 19:39:58,5,回复,内宣部需要后期的素材太多了，招聘都招不够人呢,0.0039
请给意大利女憨憨瑞丽多点镜头另外很期待东方巴黎哈尔滨之行,2022-02-28 22:12:15,4,评论,请给意大利女憨瑞丽多点镜头另外很期待东方巴黎哈尔滨之行,0.0028
好看，帅气[支持],2022-02-28 21:37:48,4,评论,好看，帅气,0.9934
老爹赶紧好起来，好地方都让你一个人去了，两个人才巴适[doge][doge][doge],2022-03-01 10:50:53,5,评论,老爹赶紧好起来，好地方都让你一个人去了，两个人才巴适,0.9968
咖啡劲太大，还是茶温和一些。,2022-02-28 17:05:59,3,评论,咖啡劲太大，还是茶温和一些。,0.2011
老帅哥身体怎么样了，兄弟,2022-02-28 17:41:29,2,评论,老帅哥身体怎么样了，兄弟,0.9744
哈哈哈哈,2022-03-01 11:54:09,6,评论,哈,0.7799
大理段派。[呲牙],2022-02-27 21:23:29,5,评论,大理段派。,0.6781
希望老爹快快好起来呀。云南很美的，可以好好享受啦,2022-02-28 00:18:40,5,评论,希望老爹快好起来呀。云南很美的，可以好享受啦,0.9611
按住屏幕帮他加速,2022-02-28 00:17:12,2,评论,按住屏幕帮他加速,0.9046
不如试试说中文来配，更亲切,2022-02-27 22:54:12,5,评论,不如试说中文来配，更亲切,0.0007
先吃我一招，一阳指[doge],2022-02-28 10:16:27,5,评论,先吃我一招，一阳指,0.7969
[滑稽],2022-02-27 19:16:09,5,评论,,0.5667
云南的气候实在是太养人了。。舒服。。,2022-02-27 20:03:56,6,评论,云南的气候实在是太养人了。舒服。,0.6623
很棒的表演！！！[给心心][给心心][给心心],2022-02-27 15:29:40,4,评论,很棒的表演！,0.9953
看的我手痛是怎么回事[辣眼睛],2022-02-27 15:29:24,4,评论,看的我手痛是怎么回事,0.1017
"yo~man~沃瑟man~薅度因~My内哥~（握手击掌碰拳）yeye~（手舞足蹈）。乐森man,得森斯up主搜发kin顾得man，dan!!~ she的视频歪瑞歪瑞法kin奈斯，You NOme内哥?   l'm已经三连，so you也得伐kin得三连内哥~~yeye~you NO me~you最好这么做~pes(握手击掌碰拳)",2022-02-26 20:57:45,5,评论,"yo~man~沃瑟man~薅度因~My内哥~（握手击掌碰拳）ye~（手舞足蹈）。乐森man,得森斯up主搜发kin顾得man，dan!~ she的视频歪瑞法kin奈斯，You NOme内哥? l'm已经三连，so you也得伐kin得三连内哥~ye~you NO me~you最好这么做~pes(握手击掌碰拳)",0.9898
这是跟这个鼓有仇啊,2022-02-26 23:11:20,4,评论,这是跟这个鼓有仇啊,0.0027
没文化真可怕！,2022-02-27 10:36:04,5,回复,没文化真可怕！,0.0015
轻功可能更好，可以飞来飞去的,2022-02-27 00:35:42,4,评论,轻功可能更好，可以飞来飞去的,0.0445
各地都在搞文化旅游啊……，我也确实去了一些地方。比如湖北凤凰旁边的《芙蓉街》（刘晓庆的电视剧）连云港的《花果山》，泰安的《水浒》城，开封的《天波杨府》《清明上河园》感觉还是泰安的水浒城和清明上河园有点意思。。从服化道的角度来说还是相对比较对味的。有些宋朝的味道。说个小趣事吧……，之前去清明上河园玩的时候，半路内急去上卫生间。然后方便的时候，发现隔间的门内，不知道是谁用黑色的油性笔写的“开封人都是王爷”……[辣眼睛]旁边一点的地方又有人用挺粗的蓝色马克笔写的“五国城里又有王爷又有皇上”[笑哭]不知道是哪两位隔空互怼，如果同样见过这个涂鸦的朋友，可以举下手。。[笑哭],2022-02-26 23:06:04,6,评论,各地都在搞文化旅游啊…，我也确实去了一些地方。比如湖北凤凰旁边的《芙蓉街》（刘晓庆的电视剧）连云港的《花果山》，泰安的《水浒》城，开封的《天波杨府》《清明上河园》感觉还是泰安的水浒城和清明上河园有点意思。从服化道的角度来说还是相对比较对味的。有些宋朝的味道。说个小趣事吧…，之前去清明上河园玩的时候，半路内急去上卫生间。然后方便的时候，发现隔间的门内，不知道是谁用黑色的油性笔写的“开封人都是王爷”…,0.9428
请告诉我06:33你看到了哪位up猪,2022-02-26 23:28:59,4,评论,请告诉我06:3你看到了哪位up猪,0.0007
cool!!!,2022-02-26 23:34:17,4,评论,col!,0.648
天龙八部城？[doge],2022-02-26 22:29:26,4,评论,天龙八部城？,0.0688
大理确实有将拍摄基地作为景区,2022-02-26 23:48:10,6,回复,大理确实有将拍摄基地作为景区,0.9687
回复 @年长的老人 :我去过那里[喜极而泣]，不过那时很萧条没什么人,2022-02-27 01:28:11,4,回复,回复 @年长的老人 :我去过那里，不过那时很萧条没什么人,0.0012
刚刚,2022-02-26 20:39:02,4,评论,刚,0.5284
Put on a wig and shave off your beard,2022-02-26 21:22:23,4,评论,Put on a wig and shave of your beard,0.9612
一直敲打很累啊！！,2022-02-27 15:30:34,4,评论,一直敲打很累啊！,0.7913
乌克兰叙利亚索马里在打仗，大多数国家在闹疫情，只有我们享受着自由安全健康的生活[吃瓜],2022-02-26 20:50:46,6,评论,乌克兰叙利亚索马里在打仗，大多数国家在闹疫情，只有我们享受着自由安全健康的生活,0.0005
居安思危,2022-02-26 21:21:43,5,回复,居安思危,0.4821
现在疫情反复啊，不能大意,2022-02-26 21:30:08,4,回复,现在疫情反复啊，不能大意,0.0079
