,word,count
284,地铁口,1
285,入口,1
286,成年人,1
287,便利,1
288,这是,1
289,北方,1
290,福利,1
291,一遍,1
292,那天,1
293,最少,1
294,首个,1
295,时间,1
296,行程,1
297,三次,1
298,亚洲,1
299,第三座,1
300,着实,1
301,给力,1
302,点赞,1
303,禁忌,1
304,之旅,1
305,足以,1
306,代订,1
307,多点,1
308,不算,1
309,不让,1
310,旅行,1
311,会员,1
312,童年,1
313,回忆,1
314,类型,1
315,相近,1
316,过雷,1
317,好去处,1
318,舒服,1
319,十一月,1
320,见仁见智,1
321,提前,1
322,电影,1
323,可惜,1
324,一游,1
325,吐槽,1
326,小朋友,1
327,尽兴,1
328,合格,1
329,凌晨,1
330,抢购,1
331,几点,1
332,建议,1
333,月初,1
334,满意,1
335,人少,1
336,果断,1
337,暴走,1
338,特地,1
339,黄油,1
340,啤酒,1
341,好喝,1
342,没玩过,1
343,不出意外,1
344,城市,1
345,两次,1
346,早点,1
347,长时间,1
348,视觉效果,1
349,环境优美,1
350,上菜,1
351,去年,1
352,细节,1
353,挺棒,1
354,一家,1
355,三口,1
356,出游,1
357,通太给力,1
358,想要,1
359,平台,1
360,退票,1
361,点时,1
362,礼品,1
363,支付,1
364,通太香,1
365,不多,1
366,只能,1
367,天气晴朗,1
368,家人,1
369,预约,1
370,方便快捷,1
371,侏罗纪,1
372,没开,1
373,三遍,1
374,三刷,1
375,麻木,1
376,火爆,1
377,几个,1
378,赶在,1
379,开门,1
380,通刷,1
381,期盼,1
382,日子,1
383,错峰,1
384,游去,1
385,服务到位,1
386,确实,1
387,字人,1
