评论内容,评论时间,评论人等级,评论类型
赚不赚钱我不知道，贵是真的很贵[笑哭]大学的时候逛过这种店，一个花瓶最少十几万，逛个街体会到了黛玉进贾府的感受[喜极而泣],2021-11-06 23:16:55,5,回复
回复 @不是郭轸啊 :唉，像这种传统手艺的老师父一般都挺傲的，真的不缺钱，别的不说，每年找他们谈写论文的教授都不少[笑哭]而且近些年中国经济文化都起来，有能力给钱且有审美的越来越多，我看大家都想多了[藏狐],2021-11-06 23:31:15,5,回复
确实是这样的，骗流量而已，还给自己戴高帽子。,2021-11-07 17:33:10,4,回复
谨防韩国小偷,2021-11-06 12:55:16,6,评论
上去上去,2021-11-06 14:40:11,4,回复
这个视频的评论区有不少评论在宣扬“不需要保护这门手艺”“被别国学了就学了”的观点，我怀疑其中就包括偷国人，想用宣扬歪理来潜移默化让兔子放弃自己的文化。就算对方打着中文，很多时候都不能保证对方一定是国人，大家得警惕一点。[无语],2021-11-09 08:11:17,6,回复
回复 @莉莉丝的挽歌 :慷他人之慨，费别姓之财，于人为不情，于己甚无谓乎。如果相信那帮孙子的鬼话就真的太坑了,2021-11-09 08:15:25,6,回复
小时候家里有一个，被我砸了[大哭][笑哭],2021-11-06 14:16:07,5,评论
最优秀的评论非你莫属,2021-11-06 14:34:09,3,回复
我家也有一个 装修的时候被工人砸了[大哭],2021-11-06 15:47:09,5,回复
回复 @cyq17 :[拥抱][拥抱],2021-11-06 15:48:50,5,回复
拍的挺好的，加点文字，加点背景介绍等，感觉播放量会高一些。只是画面给人的互动感比较低。,2021-11-06 10:48:57,5,评论
对，最开始应该介绍一下，要不然观众看不懂在干什么,2021-11-06 11:19:47,4,回复
确实，刚开始我还以为就是套模具出来的，后面才发现不一样,2021-11-06 12:06:23,5,回复
确实 而且到最后面就想看看成品具体全貌长啥样 也没镜头 急死我这个强迫症,2021-11-06 22:57:40,5,回复
看完评论之后不得不感叹好消息，我们曾有过鲁迅坏消息，学医依然救不了中国人,2021-11-21 23:29:34,5,评论
坏消息，我们依旧缺少鲁迅,2021-11-23 15:28:43,4,回复
坏消息，鲁迅的话还适用,2021-11-29 17:20:12,4,回复
回复 @一坨觉徒 :只要是描写人类心理 人类行为 人类本性的道理 只要人类不灭亡 那么这些道理套用在任何时代 任何国家的人身上都不会过时 比如开一个天窗 大家不允许 但如果你主张拆掉屋顶 他们就会来调和 愿意开天窗了 这个是人类心理学“拆屋效应” 现在世界范围内的商业也广泛应用 又比如莫泊桑的讽刺小说 我们中国人也会有共鸣 我们的三十六计 孙子兵法 商君书 西方也同样觉得很有道理 因为本质都是描写人类的心理,2021-11-30 04:10:17,5,回复
我刚搜索了，远不止两个,2021-11-06 16:31:50,5,评论
而且还有很多人学啊[doge],2021-11-06 19:06:59,5,回复
我搜索了 枫溪陶瓷这个是第二个,2021-11-06 21:32:22,4,回复
确实只有两个,2021-11-06 22:45:25,5,回复
大家是不是对艺术=挣钱必然画上了等号了，从古至今，艺术品本身就是孤独的，独有的，小众人群拥有…能够量产的，人人都有的那叫生活用品，这种工艺艺术品就该是被收藏，被展览…有钱人用于装饰，送礼佳品,2021-11-08 00:00:29,6,评论
。。。你这都说有钱人用于装饰送礼了，收藏展览都是钱，而收藏展览都需要数量稀少，视频里明显就不是孤品或者难度极高不可再造的，是能量产的手工艺产品，而不是艺术。作品既没表达什么自己想传达情绪，也没表达什么含义，就只是一个稍显繁琐装饰品罢了，还叫艺术品，笑麻了[不问天_赞],2021-11-12 21:18:26,6,回复
回复 @暗い霊 :分清工艺和艺术吧，别搁这孤独了，艺术是用另一种语言表达自己所想表达的，而不是什么独有的，孤独的，小众的这种肤浅的形容词,2021-11-12 21:21:37,6,回复
但是艺术没有市场确实活不下去,2021-11-23 00:49:51,5,回复
尝试做做营销可能会好，外样式呢也可以考虑创新，这种东西还是往高雅营销比较高,2021-11-06 19:17:15,5,评论
我感觉，b站的非遗视频越来越多了。虽然这种教学视频越来越多，但真正去把这些视频学来的东西，实际去操作的人真的很少。[藏狐][藏狐][藏狐],2021-11-06 15:44:39,4,评论
这些能列为非遗的要不就是技艺高，要么就是材料贵，一般人玩不来的。,2021-11-06 16:29:34,5,回复
看个视频能学到什么。。。,2021-11-06 19:30:40,5,回复
回复 @发一份苏地方 :手工区虽然一直冷门，但真的有很多人在仔细分享技术的，剩下的就是靠自己勤奋练了,2021-11-06 23:18:52,6,回复
一直悲哀自己没人学快要断代了还不把自己从神坛上放下来，不屑于技术被没有重重磨难操磨过的人得到，那感叹再多也没用,2021-11-06 16:47:55,6,评论
有些技术不磨练就是得不到，这就是传统手艺的尴尬之处，难学并且知名度低，不是你说的什么在神坛上不肯下来，这个时代最好是与现代技术结合一下，但是绝对不能降低要求另外打字的时候加个标点行吗，别人都不知道你想表达什么,2021-11-06 22:18:23,4,回复
回复 @慢走不送吖 :不是说学的过程中不要被磨炼，是学之前，在被教授这项记忆之前，人们不需要被收取太多代价，比如送礼请师傅教之类的，另外，我就乐意这么说话，本来我也没指望别人理我，我就有感而发，因为我知道这件事就是公说公有理婆说婆有理，说不明白，谁知道为啥这么多点赞,2021-11-06 23:08:30,6,回复
这种偏艺术文化类的东西，除了部分特定去学习的，基本上多数人这辈子都不一定见过，更别说学习传承了，传承是好的，但是，有时候事实就是这样，只要不断了手艺，随缘吧，迟早有人会发现会研究会学习的,2021-11-06 11:38:57,6,评论
“我看那些旧狮头破了便该丢掉，过了时的东西就不应该留着。”技艺传承断绝的根本原因到底是为什么?敝帚自珍?战争破坏?说到底还是技艺复杂且落后，耗费人工。或者有了新的工艺和材料能够替代它。就像视频中的东西。即使放在它最兴盛的时期，它是为了一般的老百姓而造的么？脱离了大众，一但上层喜好变化，拿它还有何用？,2021-11-06 14:01:39,6,评论
可一但这种东西能从神坛上走下来，走入人民群众的日常生活当中，那这种技术就会被人民群众自发的进行改变，适应大众需求。而在这种情况下，这类技艺还会失传么?就好比瓷器。,2021-11-06 14:05:21,6,回复
任何时代脱离大众的东西都不少,2021-11-06 15:52:41,6,回复
回复 @扎克斯菲尔 :我觉得还是得提高知名度宣传，像隔壁日本刀日常生活也没有实际需求，但是因为宣传赋予了它新的活力,2021-11-06 16:17:13,5,回复
看到弹幕里说防止偷国偷去，我就想我们自己人都没多少愿意传承了还防别人就很讽刺,2021-11-06 14:28:49,5,评论
不冲突啊。那有的人家十几套房摆着你去跟他说他这么有钱房子那么多都不咋住分你一间住住？,2021-11-06 20:16:30,6,回复
回复 @狸狸蔻-Ririco :哈哈哈哈哈哈哈哈哈哈精辟,2021-11-06 21:30:23,5,回复
讽刺啥呀人家偷还是感谢人家愿意学吗，这不视频里就是个年轻小伙子吗？防贼还得管自己家有没有人愿意看家啊？,2021-11-07 01:39:46,5,回复
我们有很多文化自己人根本不知道，本来就需要宣传，毕竟中国这么大，地区不一样不知道一些东西很正常，评论区一些人怎么就看穿世界了一样，说不教？你怎么这么懂?要是up不发这个视频，你知道这个东西？,2021-11-07 14:43:33,5,评论
upup,2021-11-16 20:27:33,5,回复
手艺很厉害，但还是希望能配上文字解说，不然很多人都看不懂,2021-11-06 11:22:36,6,评论
看不懂就对啦[OK]防偷蜾,2021-11-06 16:01:48,5,回复
回覆 @lp抽刀断水 :😂倒也没有。我看懂了他怎么做的，只是很费时间。成品率看起来很担忧。,2021-11-06 21:38:40,6,回复
好看！恕我不懂审美，只能感叹十分精致，希望这种手艺也能传承下去[支持],2021-11-06 11:52:39,5,评论
失传是正常的，不赚钱，不传授，不宣传，光靠一腔热血十年如一日的去做，还要养家糊口，谁来？社会很现实的，市场就那么大，实用性不高，一般人家能花几十块几百块买个装饰品为什么要花上千上万买这个？有钱人会买一个难道还会买百十个？编竹筐简单吧，好学吧，学的人很多吗？赚钱吗？景区乡村一抓一大把的东西十几块几十块纯手工耗时几个小时几天，有这时间说难听点做钟点工都赚回来了，工业发展的最终结果肯定是把手工业全部干掉，等工厂模子开出来批量生产，手工就变成了华而不实的东西。难啊,2021-11-06 14:33:35,5,评论
这种工艺要么走高端工艺，要么就走实用路线，编竹筐不难，但如果加以改良，编成高端工艺品，不妨为一条出路,2021-11-06 16:56:16,3,回复
得了吧，外国人一把破斧子刀都能吹出花来。也就没人会宣传而已。看看小日本花钱宣传你现在对它有多少恶感。先辈血肉拼出来的世界还有多少人记得,2021-11-06 17:09:38,6,回复
回复 @白白是只猫098 :其实他这个就是批量化生产，做的粗肧，后面精加工一下 其实很快，有订单的话 产量不是问题 。,2021-11-07 19:27:25,4,回复
有购买链接吗，我还是挺喜欢这种的，虽然不能以匠人的身份传承，但也想帮忙支持一下,2021-11-06 12:45:32,6,评论
我可以帮你买,2021-11-06 15:29:57,3,回复
失传？你真去学，他还不一定教你呢[tv_抠鼻],2021-11-06 18:51:10,6,评论
是一定不教你,2021-11-10 17:06:48,6,回复
想多了，我在潮州旁边，这种工艺的茶杯三块钱一个，比较小而已,2021-11-14 10:03:53,4,回复
回复 @愤怒的滑铲带师 :这千疮百孔地能装茶？感觉茶叶都能露一手……,2021-11-28 10:10:23,5,回复
这要放日本，直接一瓷瓶仙人起步[doge],2021-11-06 18:20:49,5,评论
全评论区你最独特了，啊哈哈哈哈哈,2021-11-09 02:59:35,5,回复
怎么看到有人说是装什么用的，或者说没什么用处之类的...这摆着就很好看啊，难道不是艺术品吗，阿这[笑哭],2021-11-16 10:46:40,5,评论
就是，哪有人拿这种去装东西，平时各种收纳还不够装的吗，而且这种易碎，就是起观赏作用和在家摆画作都是一样的,2021-11-16 20:37:19,5,回复
回复 @听说鸭鸭会中奖 :对对对，我也是这种感觉,2021-11-16 22:53:43,5,回复
小时候家里有一对，比这个好看，只能查假花[笑哭][笑哭],2021-12-01 13:46:43,5,回复
是快失传了！想学的找不到师傅，想传的找不到徒弟！,2021-11-06 14:01:38,4,评论
他这个就是批量化生产 ，9秒，这个是灌筑模具 ，我们这边一般用石膏做 硅胶做底子 ，不过他貌似把硅胶膜具和石膏壳中融在一起去了 ，00.17这个浇筑人应该是陶泥，30秒这个是陶泥干燥后取成品，00.40是修边01.08烧制。有点看不懂事，为什么都用上磨具了 干嘛不把孔一起做出来，想凸显手工，还是什么意思 。这个只能算是标准的工艺生产流程 ，只是普通消费者不了解批量化生产流程，觉得很厉害。古法陶瓷可是用手搓的，这接上模具了。我还认识树脂工艺品的厂，和他这个除了没有烧制，可以做到一模一样的效果 。我这边工厂里面最能体现所艺术是雕刻和画师。画师这种立体工艺品手绘技术十分精湛，作品一点也不输2000块钱的手办，然而他们的工资每天10个小时只有300～400块钱，就是因为他们做的是工厂批量化生产，而你们所谓的这些非物质文化遗产，手工制品 艺术品，同样的画师画一下能卖到天价。假如要有摄影师来厂里拍一下，比他这还有艺术氛围。,2021-11-07 19:24:12,4,评论
我也想知道  都有模具了   孔和花不做好[笑哭]  这烧也是电窑   和工业化感觉没区别啊,2021-11-26 02:41:23,5,回复
人们不相信一个土匪的名字叫牧之，人们愿意他的名字叫麻子，人们更愿意他的脸上长满了麻子。你问这些人他们了解艺术吗？他们答不上来。你问他们懂陶瓷吗？他们也答不上来。他们关心的是价钱，价钱贵那就行了。谁做的不重要，艺术？也不重要。重要的是他们心理接受这是一个艺术品，艺术且贵。至于和机器做的有什么区别，他们分不出来，也不接受解释。,2021-11-23 22:59:24,5,回复
别人就录了个宣传视频也没说啥，这些人就可劲喷，喷完还说关他们屁事，牛啊,2021-11-07 01:10:23,5,评论
我到只看到说他好的和不赚钱  虚空索敌,2021-11-08 14:33:53,4,回复
回复 @旧梦神索酒当歌 :活该失传，不愿走下神坛的那些我就不指明了，那位不关他事的老哥还在前排，你看不到的话那就算了，不关我事,2021-11-08 16:50:05,5,回复
回复 @旧梦神索酒当歌 :你眼神可以,2021-11-08 16:33:16,5,回复
观赏价值，实用价值，收藏价值，最好有其中两种。在市场里，使用场景，阶梯价格，用户基数，都不合格，没有用户群，怎么发展？,2021-11-07 23:07:04,5,评论
观赏价值，收藏价值，这两点有，至于你说的使用场景不合格[微笑]？这是装饰品收藏品，你要用来干嘛，当罐子吗？最逗的是后边，问用户和价格，果然你就是来买罐子的。,2021-11-12 14:10:15,4,回复
回复 @伏地魔同志 :兄弟，你说的是大师的价格，学徒的卖不出去你看到没？你干脆传儿子传孙子好了，说什么传承难，大面积传承除了一两个拔尖其他全是炮灰？,2021-11-30 00:32:34,5,回复
回复 @漠道安 :你应该去了解一下价格[微笑],2021-11-29 20:58:12,4,回复
说一句难听的话，有些快失传的非遗，都是自己造成的，什么传男不传女，传长不传幼，传内不传外，传东不传西，传北不传南，传上不传下，传这不传那,2021-11-06 14:18:00,4,评论
回复 @987这么久了 :也不是吧，有的在原来确实是能赚钱，所以才不传，师傅传给你他留一手，防止你都会了，他挣不到钱，徒弟在传给徒弟，在留一手。中间还有没传咋滴，突然就挂了的。,2021-11-06 17:26:25,5,回复
古代毕竟是吃饭的手艺，真的有教会徒弟饿死师傅的事情发生，很多老师傅都会留一手不能总拿现在来看[捂脸],2021-11-06 17:26:35,5,回复
不知道这个说法是哪里来的?有证据吗?很多失传了不是因为近代大量的战争吗，二战就死了四千万。。。,2021-11-06 17:26:01,5,回复
加上失传的，被抢被毁掉的，那该多少宝藏啊！！！~,2021-11-06 16:08:05,5,评论
先不说赚不赚钱，先回答谁来买？，[无语]既不是孤品，价格看起来就知道不合适，实用性呢？它只适合装饰。简单来说，穷人买不起，富人不常见，碎玉无油盐，瓦砾垫灶台。,2021-11-06 21:39:51,4,评论
对潮州本地人来说挺常见的，可能是外地很少[思考],2021-11-20 17:59:47,3,回复
四川人表示俺家也有，俺妈买了一个回来，应该不贵。俺家的用得也有镂空，但没有视频里的那么雅致。,2021-12-01 13:39:27,6,回复
本地很多人家家里都会有一件这种花瓶摆着 不论是自己买的还是别人送的 一些办公室或者办公大厅里也可能会摆一两个,2021-11-23 21:36:00,5,回复
首页来的,2021-11-06 11:30:29,5,评论
宝葫芦，葫芦宝，葫芦全身都是宝,2021-11-06 18:52:01,5,评论
失传？这不是有很多卖的吗？虽然工业化了,2021-11-06 11:36:23,5,评论
回复 @月翼休 :工业可以做到非常细，只是平常卖的工艺品廉价而已。3d打印也得看价钱分高低，手抠的那些动作，未来也未必不会被取代，而且虽然有手工操作，但是主体工业化了呀。至少视频里这个工艺，真的没有失传，问题在于有几个愿意花大价钱买。同样出来的东西，前者目前可能确实精细度低一点，但是价格是十分之一，乃至几十分之一。正常人会怎么选？后者确实乃至可以作为国礼什么的，但绝不是普通人能常用的，而且手工做这个本来就不会有多少人，多了也养不起。,2021-11-06 13:17:28,5,回复
工业化是没法做到很细的，就像三d打印最后还是要你手抠，所以很多卖的基本上都是人家纯手艺，还不一定买的出去,2021-11-06 12:24:48,6,回复
手工是情怀,2021-11-06 12:28:23,5,回复
任何不适应工业时代的技术都会被淘汰，要么规模化走大众，要么小众高逼格，这两样都不占，占着传统的名头忽悠人,2021-11-06 15:28:32,6,评论
很难受的一点是各种藏私，光是视频里的，其实都好做，它之所以是非遗，并不是露出来的这些，而是老师傅手里藏的那一点压箱底的技巧，这个是不教的,2021-11-06 15:42:35,6,评论
一代藏一点，一点一点没。我见过最搞笑的例子是学修钢笔的，都要留一手，复杂款式师傅不教，但是那个师傅都七十多了，还能修几天呢[tv_笑哭],2021-11-21 11:56:42,5,回复
这东西没有什么实际作用，人家奢侈品包鞋表好歹能穿能带能看时间，这个只能当摆设，当摆设比不上各种瓷器，而且众所周知瓷器还得是古董值钱，这玩意看着就脆弱估计没什么能留下来的，而且不方便运输储藏，没有收藏价值，样式单一，万变不离其宗就是镂空，家里摆一个挺好看，多摆几个就有点腻了，我反正看到这玩意第一印象就是好看，没用，没收藏价值，肯定很贵，买一个玩玩就够了，但你能把上面条件都符合的人能有几个，这玩意就算贵一个能贵到哪，我大胆猜测一个10万，你能找到几个冤大头买的？,2021-11-06 15:18:03,5,评论
那什么。奢侈品包就是身份价值的证明而已。你往奢侈品找实际用途你好像有点那个大病,2021-11-06 16:26:23,5,回复
回复 @冷猫一号机 :而且我说难听一点。。。。。现在的许多奢侈品。。。完全不知道这个牌子一眼看过去也不会觉得他们很贵很内涵啊。。。。我一直觉得某些设计近年来越来越丑只是靠品牌价值还能捞钱而已。或者根本就算不上设计吧。白给我我都去变现。背出去我都嫌丑,2021-11-06 17:37:43,5,回复
回复 @冷猫一号机 :我只是想反驳他非要给奢侈品找实际用途的行为而已。那些东西说白了就是一个品牌金钱象征而已。有些可能还有美丽的附加值。实际上都是没有实际用途的东西罢了。买得起的也不需要这些有实际价值,2021-11-06 17:35:34,5,回复
这个在景德镇做的不是很多吗,2021-11-05 23:16:38,4,评论
看面，这种数量的不规则穿孔，必须是手工制作，景德镇多数都是工业模式，手工制品依旧是少数，那怕有数量也不乐观，而且学习的前几年八成是没有经济收益的，又会劝退一大批想学习的人，没办法，养家永远比热爱优先，传承难，越是精细化且不赚钱的东西传承越难,2021-11-06 11:49:05,6,回复
景德镇人表示：哪来的手工瓷，景德镇烧窑的都没啥了，高岭土早没了，出产都是工业化产品，不然景德镇早就穷死了，纯手工售价极高，难以形成规模，游客也很难接受，久而久之，景德镇更难打出名声来，现在一两百一套茶具还有人嫌贵呢，手工不得上千啊,2021-11-06 12:10:00,5,回复
回复 @小颜同学很不想做动画 :唉，难搞，陶溪川我经常去，里面东西说实话，真的相当难卖，大件卖不动，毕竟去那买东西都是游客，不会买大件，买点小玩意玩玩，而且陶溪川大件起码几百起步，卖不动的，本地人更不会为了一个陶瓷话几百块，找个人就能拿到一个更好看，更符合景德镇审美的青花，也不会花钱买,2021-11-06 12:31:43,5,回复
标题具体到了一个数字但不准确的话会有标题党之嫌，所以尽可能还是规避这种情况的好，类似非遗的工艺流量积累往往不宜，要做长远打算，别心急。,2021-11-06 12:50:25,5,评论
国内有多少手艺只要宣传得当就能甩国外所谓奢侈品几条街[藏狐],2021-11-23 18:03:06,6,评论
偷国不是单指韩国还有日本，偷的下作，无论是历史汉字饮食纺织丝绸陶器啧太多了。,2021-11-06 17:32:42,5,评论
回复 @修正泉 :所以他们传承了什么？,2021-11-13 19:45:18,5,回复
回复 @修正泉 :???我不理解,2021-11-08 16:31:54,5,回复
有些东西中国不想传承就可以教日韩帮我们传承下去[OK],2021-11-07 14:12:29,5,回复
对外输出奢侈品吧,2021-11-06 17:24:59,6,评论
可以试试加些浮雕动物人像上去，丰富下题材。另外可以试试做一些小件手把件，价钱没那么高适合入手的扩大爱好者群体,2021-11-06 15:23:56,5,评论
告诉我，多少钱，让我死心[藏狐],2021-11-06 15:04:27,4,评论
回复 @46986353553_bili :失传啥啊，视频这么一大年轻小伙子呢，他师父师兄肯定也都在呢，就算他七老八十了找不到传人现在保存什么资料比以前好一万倍嘞。不用操这个心，就是这个up为了点击量起这么个标题而已,2021-11-07 01:54:43,5,回复
回复 @邹莽 :要不然怎么会快失传呢，这种就是走高端，教会徒弟饿死师傅说的就是这种，,2021-11-07 00:17:36,4,回复
回复 @邹莽 :时间成本不是成本啊。。。。。越是好看的花费的时间就越多,2021-11-16 20:24:46,5,回复
亲记得打中国水印小心偷国人,2021-11-06 12:33:01,6,评论
很像我家里以前做过的蛋壳陶杯，制作工序以及样式都和这个差不多。不过蛋壳陶杯用的是泥浆，烧出来是黑色的，而且也没有其他装饰，只是把中间雕个镂空。做出来的成品很脆，稍一磕碰就会碎。现在几乎都没听说有做的了，估计以后也很难见到了[大哭],2021-11-09 15:06:45,5,评论
量产和这个不一样，这是艺术。,2021-11-06 22:10:26,5,评论
这是古代的智慧。是多少人一代一代传下来的。加油！,2021-11-06 22:10:46,5,回复
插个眼，等赚了钱还了债，一定要去看看，争取买两件放家里！,2021-11-06 18:59:36,5,评论
前排已一键三连，希望视频能火[给心心]非遗能被更多人认识[Cat2_CatAMail],2021-11-05 18:33:38,6,评论
你这个算非遗对吧，我老家同村的有个老头，祖上宫廷御厨，他家专门做馒头包子，从明朝开始的好像。他现在好像80，90岁了，但是，他没有徒弟也没有继承人。我爸告诉我，原因是他说他们家只传男不传女，他好像好几个女儿没有一个儿子。外孙好像有没有。[藏狐][微笑]同村的都说这样还不如传给女儿呢，他不同意。也不愿意教外人，大概等他走了之后手艺就失传了吧[微笑][微笑][微笑][微笑][微笑][藏狐],2021-11-30 13:07:57,3,评论
回复 @传说中的卵 :那些人眼里认为，女孩子嫁到别人家就是别人的了，不属于自家人了[藏狐][藏狐][藏狐],2021-12-03 13:20:06,3,回复
我能理解传内不传外，理解不了传男不传女[藏狐],2021-12-03 09:25:31,5,回复
潮汕人一直都知道，潮州枫溪的陶瓷，潮州菜，枫溪的鹅肉，炒鹅饭[羞羞],2021-11-10 18:13:27,4,评论
这属于奢侈品，走高端定制可以活下去,2021-11-08 14:57:23,5,评论
想多了，我在潮州旁边，这种工艺的茶杯三块钱一个，比较小而已,2021-11-14 10:04:55,4,回复
……回复一下一楼，致命的问题在于，这种艺术，不是穷人家消耗的起的[无语]你别和我说几百块不是钱[无语],2021-11-06 21:34:36,4,评论
同…为了省钱我连六块五的饭钱都省[微笑]。,2021-11-12 23:16:02,3,回复
太好看了！！！所以是装什么的[微笑],2021-11-06 20:53:38,5,评论
这种东西不用装的啊，我想也没几个人傻得拿去装。。。。。就像画作一样摆在墙上摆在柜子上欣赏,2021-11-16 20:31:26,5,回复
工业化生产时代，这种手工活很难传承的。毕竟你要赚钱，卖太贵没人买，便宜了没逼格而且浪费心血。不过我认为很多的手工艺术会崛起，毕竟物以稀为贵，没崛起因为还不够稀有，加油,2021-11-06 18:24:10,5,评论
物以稀为贵确实是一方面原因，但这些东西也已经够稀有了。我觉得更为主要的原因是国力，我们国家的国力还没达到该有的地步，等到国家影响力达到该有的程度时，蛇皮袋都能卖出天价。,2021-11-07 21:08:46,5,回复
我看视频里这个师傅挺年轻的，应该不至于快要失传的地步吧[思考],2021-11-06 17:23:48,5,评论
回复 @-渡月桥 :潮州电视台前几年有报道这个，还是有一些年轻人在学的，也没面临失传阿。,2021-11-06 19:31:48,3,回复
回复 @该昵称仅我使用 :哈哈，那就不知道，不过确实好看,2021-11-06 20:04:29,5,回复
可能是他之后没有人愿意学了,2021-11-06 18:56:10,5,回复
哇 好精细,2021-11-06 15:08:21,6,评论
有没有一种可能，是你没搜对关键词,2021-11-06 13:23:06,6,评论
想学,2021-11-06 11:37:14,5,评论
几千年，失传的东西太多了，美则美矣，但那些在历史中湮灭的事物，有他们湮灭的必然性。[思考],2021-11-06 14:17:10,5,评论
必然性一词忽视主观能动性了吧，非遗的设立不就是为了保护即将失传湮灭在历史中的事物吗,2021-11-06 14:34:23,5,回复
回复 @AmadeusKurise :你这话说的……现在设立了非遗但是如果依旧失传的那些岂不是说它们就更有“湮灭的必然性”了吗？[doge],2021-11-06 20:51:15,5,回复
你要这么说的话，干嘛立非遗,2021-11-13 21:42:31,4,回复
它传不下来只能怪自己，这些东西的手工精度和效率都被现代工业完爆，优胜劣汰下只能靠传统文化挽回几分薄面。连高逼格的奢侈品路线都走不好，因为它不具有便携性，注定只能是少数场合的装饰，可这时候又被现代工业品给完爆了。,2021-11-06 17:54:57,5,评论
最主要的还是和现在的风气不符合才会失传的。大多数人都习惯了快消费。没有多少人愿意花时间欣赏一些真的美的事物。因为他们太慢了，需要花太多时间去欣赏。反而是那些短视频人人都在看我其实挺不理解的，至少我不看直播，不玩游戏，不看短视频。,2021-11-09 20:46:56,6,评论
像是一位身材高挑的少女穿旗袍的臀部弧线,2021-11-09 08:47:02,5,评论
