评论内容,评论时间,评论人等级,评论类型
那个鱼太好看了！想知道怎么买,2020-12-22 23:37:24,6,回复
还记得高中选修课老师说刺针要用最小号针“水上漂”，可惜很早就不生产了,2021-01-07 18:43:41,5,评论
感觉不让放烟花也是好事，大家可以琢磨其它传统庆祝方式，去年我就自己学了剪纸，感觉很有意思,2021-01-07 11:14:25,4,评论
真好看啊，灯的赞助店铺我没有收到，请问是在淘宝吗,2020-12-22 08:50:33,5,评论
微店～,2020-12-22 09:59:40,6,回复
回复 @阿时爱吃红烧肉 :谢谢小仙女，我太喜欢你了[害羞],2020-12-22 10:02:08,5,回复
来了来了，这个古剑背景音乐，是我最近复习的BGM哈哈哈,2020-12-21 23:09:53,5,评论
hhh 古剑人,2020-12-21 23:53:00,6,回复
好好看！阿时好厉害！我的小手蠢蠢欲动，今年过年就来试试看[爱心],2020-12-21 19:53:28,5,评论
喜欢这个系列的视频 阿时以后可以多出出吗？[害羞][害羞],2020-12-21 19:55:20,5,回复
回复 @翻花手的少年在河北 :可以考虑～,2020-12-21 20:01:15,6,回复
礼貌求问以前没有灯泡的时候是怎么把蜡烛放进去还不会烧到灯的[捂脸-圣诞],2020-12-22 11:16:22,6,评论
大概是因为火苗就那么大，灯里的空间还是够的，灯是不太通风的，然后拿灯的时候也不会随意乱晃[怪我咯],2020-12-24 10:43:11,5,回复
桐油纸,2021-01-10 16:25:03,3,回复
先放蜡烛再点吧，然后烧一会儿蜡烛融化就可以粘住底部不会动了,2022-02-14 06:30:52,5,回复
做的真好，但是建议打上明显一点的tag，不然会被外网的越南人韩国人偷去说是自己国家的文化,2021-01-14 20:18:21,5,评论
或者打国旗,2021-02-01 06:51:10,5,回复
我上学的时候大学开了非遗课然后我就学了一门乐器没个几年根本学不成，其实我们教授非遗的性司的老师傅也说了大部分非遗现在都没有市场因为真的没有任何竞争力，别的老师傅也都那么说，其实几乎所有的非遗传承人都是很清苦的，而且极其浪费时间所以我后来就不学了。,2021-08-09 23:12:40,3,评论
淘宝找不到好看的材料包[笑哭],2020-12-31 02:01:31,5,评论
花灯真美，花前月下，桨声灯影，古人真浪漫啊。,2020-12-22 10:24:29,5,评论
冬至快乐[爱心][爱心][爱心],2020-12-21 20:16:44,5,评论
这种视频真的即美又很有意义,2021-09-16 22:06:59,5,评论
真好看！！不过up下次记得打个巨大的水印，不然那韩国的越南的又来偷了,2021-01-09 20:05:38,5,评论
跟折纸花球很像呀,2021-01-01 14:26:24,5,评论
啊啊啊仙居的无骨花灯，小学时候学校办过灯展，真的超级好看,2020-12-22 20:26:42,5,评论
老乡～,2021-01-06 15:32:59,6,回复
好好看，和汉服搭配有种独特的气质，已关注三连，加油啊up！,2020-12-22 14:56:54,5,评论
冬至来看阿时啦,2020-12-21 21:19:24,5,评论
啊啊啊啊啊啊啊我们县的！高中的时候在选修课做过，刺针刺得手疼[笑哭],2021-04-28 23:01:49,4,评论
是瑞安马屿吗[doge],2021-09-21 10:04:56,5,回复
回复 @日常图鉴 :不是，是视频里说的仙居县,2021-09-21 10:55:04,4,回复
这是我们中国的哦！小朋友们千万不要因为看了很多日本动漫出现过类似的，就以为是日本的东西了。,2021-04-24 18:27:08,6,评论
不要放出来了  被韩国人看到了又偷学,2021-04-14 00:32:46,2,评论
没有双乳胶，古代用啥粘？,2021-03-27 12:53:30,5,评论
米,2021-10-22 15:10:10,4,回复
如果在外网看到韩国盗国内up主视频的 据理力争是没意义的 毕竟长期洗脑下中国在国外还停留在没通电的阶段（真的） 建议大家吸引火力把韩国盗视频和韩国体育场上推搡伤害过欧洲运动员的图po上营造韩国风平一向不好的氛围 毕竟老外不关注原作者但是抬杠骂街还是很在行的[狗子],2021-03-04 13:09:33,6,评论
up好厉害👍🏻，不过建议up给视频打上水印或者在背景上摆上国旗🇨🇳小徽章之类的，最近有hgr、ynr在B站搬运中国传统文化、服饰、手工艺等相关视频到外网并声称这是他们国家的传统文化，请务必重视一下，拜托了[保佑]，谢谢[爱心],2021-02-07 16:55:24,4,评论
那么哪里可以买材料包呢,2021-01-27 12:14:06,6,评论
爱你哟,2021-01-11 19:21:16,4,评论
针不戳,2021-01-09 23:56:08,5,评论
说起来可能有点ky，我没太从视频get到无骨花灯的技术价值[思考]emmm感觉不就是硬纸片设计好粘起来……因为说无骨，我以为会有什么类似榫卯结构的精巧设计从而不需要灯架，结果办法是粘胶？没错我们不是古人不需要像古人一样做，但是至少我能肯定这样“不古人”的硬纸板灯是没有什么非遗价值的[思考],2021-01-09 10:52:42,5,评论
第二，无骨架是它的特点之一 另外就是刺针 包括设计➕施针 这个过程非常具有艺术价值 同时每平方厘米50孔其实只是一个基数 这个密集程度可见这个刺针的过程有多难以及这个纸张有多薄 第三，这个视频是我选取了一个普通人也能做的入门款 只有六面 所以你会觉得没有什么 但真正的大型无骨灯的现在已经做到一盏灯上百个灯面 这不仅仅是几张纸粘合在一起就能完成的,2021-01-09 14:08:16,6,回复
我的学校——泉州艺术学校，艺术设计系每一届都会教无骨花灯，因为这种非遗物质文化遗产已经开始逐渐失传，无骨花灯虽然有材料包，但现在能做到从设计花灯到制作的越来越少，如果计算的角度不对，那可能导致裁切出来的纸片到最后粘合不上，up主能介绍无骨花灯让更多人了解它是真的好，希望它能流传下去，不要真的失传了 抄送楼上的评论,2021-01-09 14:10:35,6,回复
回复 @阿时爱吃红烧肉 :好的感谢科普[思考],2021-01-09 15:21:14,5,回复
刚开始的汉服是谁家的呀,2021-01-09 02:30:00,5,评论
衿娥 和 你好美荔,2021-01-09 14:11:09,6,回复
小姐姐都好好看啊[星星眼]（关注点好像不对劲）,2021-01-07 22:06:43,5,评论
我发现入了汉服坑学的非遗是越来越多了，别的怎么不见我会呢[笑哭],2021-01-07 18:53:59,5,评论
古时候没有那么硬的纸和白乳胶吧,2021-01-07 18:34:21,4,评论
那你是古代人吗？,2021-01-07 19:16:39,6,回复
所以传统做法无骨花灯很易坏,2021-01-07 18:49:10,5,回复
我记得是好几层纸粘连，压平几个星期，再针刺,2021-01-07 18:47:35,5,回复
首页通知书！！！！！！,2021-01-06 15:43:11,5,评论
哪里可以买到视频里的另外两个灯哇[大哭],2020-12-28 15:23:54,3,评论
标明店家啦,2020-12-29 00:42:41,6,回复
蠢蠢欲动[doge-圣诞],2020-12-26 22:07:43,3,评论
好漂亮啊！,2020-12-23 11:56:16,5,评论
古剑的音乐还是哪里的吖？,2020-12-22 23:30:23,5,评论
阿时太好看啦！！,2020-12-22 22:19:33,5,评论
流星锤,2020-12-22 19:23:26,5,评论
好漂亮，不知道淘宝有没有[捂脸-圣诞],2020-12-22 03:08:13,6,评论
有滴,2021-01-09 14:10:12,6,回复
院友打卡[妙啊-圣诞],2020-12-22 00:20:54,6,评论
想知道材料包要多少钱。,2020-12-21 23:33:42,6,评论
tb有很多种的～,2020-12-21 23:52:49,6,回复
好棒啊,2020-12-21 22:23:51,4,评论
啊啊！好棒哦！不知道哪里可以买到这样的材料包？,2020-12-21 22:19:58,5,评论
求推荐！我没找到好的店铺😢,2021-01-03 01:15:58,5,回复
tb就有～,2020-12-21 23:04:54,6,回复
我的脑袋告诉我我学会了,2020-12-21 20:17:24,6,评论
这个视频主题真的太棒了！太有意义了！[打call-圣诞],2020-12-21 20:07:16,5,评论
第一！支持阿时。,2020-12-21 19:48:24,5,评论
仙居人来啦～无骨花灯真的是我从小到大见过最漂亮的灯笼了，我还记得我们高中的时候还有做花灯的选修课哈哈，可惜因为是非遗所以一般只能在当地博物馆看到，一个老匠人做的花灯可以卖到上千甚至上万，真的希望有更多的人可以了解针刺无骨花灯，让这些精致的小东西和古时候一样飞入寻常百姓家,2022-02-15 21:07:22,5,评论
好难,2022-02-08 18:04:25,3,评论
