评论内容,评论时间,评论人等级,评论类型
铜胎掐丝法郎，很幸运，是小学还是初中的时候美术老师有讲过景泰蓝鉴赏，记住了这个名字，并且一直记到今天，很好听的名字，了解了制作过程，更容易理解这个名字的由来了[tv_点赞],2021-08-29 20:11:06,6,评论
文化沙漠人不禁对着屏幕发出一声：卧槽，好牛！上色也很好看啊，下次考虑多放一点上色的片段？或者再多放点过程？不够看啊[鼓掌],2021-08-29 18:08:33,5,评论
下次一定[滑稽],2021-08-30 00:07:04,4,回复
最后要是烧一下就好了，把釉融化掉,2021-08-29 14:48:44,6,评论
BGM：Pilgrimage（朝圣道）———Jannik,2021-08-29 14:37:24,5,评论
手工大角虫[提摩西小队_庆祝],2021-08-29 12:48:31,5,评论
卧槽  哥你真牛逼   卧槽,2021-08-29 12:11:54,6,评论
先点个赞，预期up会火[吃瓜],2021-08-28 20:39:58,3,评论
[热词系列_妙啊],2021-08-27 20:42:27,5,评论
wow！才看到！感谢喜欢！！做得好棒！好喜欢！,2021-11-07 23:33:50,6,评论
[打call],2021-09-22 01:28:35,5,评论
镜头一转发生了啥[藏狐],2021-09-21 18:25:52,4,评论
我也买了《观山海》，杉泽大大好强，up也好强[加油],2021-09-21 14:40:03,5,评论
我的妈呀！这得需要多大的耐心,2021-09-20 21:59:31,4,评论
呜呜呜呜呜好漂亮的工艺,2021-09-15 21:11:57,5,评论
好好看啊啊啊啊,2021-09-14 21:22:58,6,评论
@画师杉泽 [doge],2021-09-14 10:52:55,6,评论
👍👍👍👍👍,2021-09-11 22:17:00,4,评论
绝了,2021-09-11 17:16:54,6,评论
看封面以为是块牛肉，对不住，一定是我饿了。。,2021-09-10 17:50:02,5,评论
支持传统艺术，up主好有耐心呀！做的真好[给心心][给心心][给心心][给心心]必须三连,2021-09-07 00:58:57,4,评论
花丝工艺,2021-09-03 22:46:39,3,评论
好看，直接关注[2233娘_卖萌],2021-09-02 22:31:14,6,评论
会掐丝会添彩不会烤[笑哭],2021-09-02 17:26:53,5,评论
回复 @小占同学 :珐琅画会呀很简单,2021-09-02 19:15:58,5,回复
烧制工艺性要求比较高，对线条与釉料面积也有要求，得对珐琅性质有一定的了解和把握，不然容易崩釉，珐琅画不用烧，绘画性更强，很多题材都能画,2021-09-02 18:13:30,4,回复
拿回去供起来[doge],2021-08-31 06:49:24,3,评论
老板！快来看二创！@画师杉泽,2021-08-30 16:47:28,6,评论
@画师杉泽,2021-08-30 14:07:40,3,评论
😂当时一个团纹宝相花整整花了我一天时间，填的色也不尽意，第一个做的是五个蝙蝠，结果都是一张图纸的蝙蝠，掐出来恨不得能长出六个样子。。。,2021-08-30 11:51:48,6,评论
绝绝子[tv_点赞],2021-08-30 00:47:29,5,评论
好棒,2021-08-29 20:38:28,2,评论
阿这，这顶多叫掐丝填沙画，都没烧过叫什么珐琅呢,2021-08-29 20:23:04,5,评论
回复 @小占同学 :填的釉料最后也要烧制呀，这样才能形成釉层,2021-08-29 20:44:29,5,回复
珐琅是釉料，也就是矿石颜料，你说的填沙的其实也有，用的是彩砂，适合新手练手用[微笑],2021-08-29 20:36:24,4,回复
我刚想说牛哇，这个颜色都不翻车，然后后知后觉的发现是不用烧制的珐琅彩（[热词系列_泪目],2021-08-29 19:58:15,5,评论
这叫有手就行？投你两个币好好回去学一下语文吧！别逼我骂人[热词系列_夺笋呐],2021-08-29 19:56:38,5,评论
！是杉泽的画,2021-08-29 19:07:25,5,评论
建议标一下画的出处,2021-08-29 19:01:05,5,评论
是杉泽的九凤！,2021-08-29 18:59:58,5,评论
加油加油[热词系列_吹爆],2021-08-29 18:49:27,4,评论
龙凤图最重要的应该是立体感，你这个……辨认困难,2021-08-29 18:34:11,5,评论
赶紧申遗思密达,2021-08-29 18:00:09,5,评论
做的好厉害啊[跪了]，为什么不火呢，我先关注了，之后我就是老粉了[妙啊],2021-08-29 17:55:26,5,评论
火钳留名！[doge][doge],2021-08-29 17:48:54,4,评论
你真的太棒了,2021-08-29 17:35:56,5,评论
同款山海经[吃瓜][脱单doge],2021-08-29 17:33:01,4,评论
我没想到网络都这么发达了，居然还有人对有手有着这么深的误解。[呆][妙啊],2021-08-29 17:23:49,3,评论
[doge]狗头补上,2021-08-30 04:10:27,5,回复
我以前做兼职弄这个被骗了[大哭],2021-08-29 16:52:31,5,评论
您管这叫有手就行？[辣眼睛],2021-08-29 16:27:44,5,评论
……我喷固沙胶的时候把一部分喷飞了，然后颜色就混了……难过orzup好强,2021-08-29 16:05:37,5,评论
那喷的时候离画面距离远一些，多喷点就可以了。,2021-08-30 00:09:07,4,回复
回复 @小占同学 :有，感觉是喷瓶喷力太大+掐丝之间的沙子超过了1/2就喷出来了,2021-08-29 22:08:09,5,回复
你釉料里加调沙胶了吗,2021-08-29 17:43:33,4,回复
首页通知书！,2021-08-29 15:56:31,5,评论
感觉像金丝沙画，是还没有送去烧釉么,2021-08-29 15:47:48,6,评论
珐琅画不用烧，用专门的胶水固定就可以，而且烧制的质感个人觉得绘画性不是很高，不烧制的可以做肌理效果,2021-08-29 17:46:13,4,回复
首页通知[给心心],2021-08-29 15:06:08,4,评论
想弄到家里的墙上挂着，已三连啦[点赞][点赞][点赞],2021-08-29 15:00:37,6,评论
太牛了,2021-08-29 14:45:47,6,评论
必须要夸一下 好厉害,2021-08-29 14:37:39,4,评论
明天让我在热门看到你,2021-08-29 14:36:47,4,评论
这要不火可就说不过去了[跪了],2021-08-29 14:14:24,5,评论
真。有手就行[笑哭],2021-08-29 13:48:47,3,评论
好强！！好有耐心 真的棒,2021-08-29 13:49:57,5,评论
你好腻害呀！[打call][打call][打call],2021-08-29 13:10:45,5,评论
我还交了学费，说学会回收，后来他一说我的不合格！就没有搞了[笑哭],2021-08-29 13:05:17,5,评论
我去,2021-08-29 12:23:36,5,评论
好牛蛙,2021-08-29 12:23:39,5,评论
好漂亮,2021-08-29 12:11:44,5,评论
前奏一响，我就感觉来到了爱启航 下一秒宇哥讲起了英语bushi[藏狐],2021-08-29 12:00:12,6,评论
好漂亮啊，厉害了,2021-08-29 11:03:19,5,评论
太美了呜呜呜！！！！,2021-08-29 10:51:28,4,评论
老手艺人啊，支持一下[热词系列_三连],2021-08-29 10:49:53,5,评论
好看好看！,2021-08-29 10:14:59,5,评论
太牛逼了,2021-08-29 10:13:05,5,评论
太漂亮了,2021-08-29 10:11:42,5,评论
现在先关注一波 我以后就是尊贵的老粉了,2021-08-29 01:51:52,5,评论
现在关注就是老粉了[OK],2021-08-28 23:55:28,5,评论
太美了…这个需要很长时间吧……[星星眼],2021-08-28 17:41:21,5,评论
这个制作做，时间上快20个小时,2021-08-29 10:29:32,4,回复
好看,2021-08-28 11:59:27,6,评论
你现在用是彩砂吗,2022-02-14 01:27:46,2,评论
